"","s0","V2","V3"
"246",1.6468993492184,24541,0
"247",1.7960253293729,24114,5
"248",1.64612216145865,25254,0
"249",1.64767371096464,23860,0
"250",1.64767371096464,23972,0
"251",1.6468993492184,24390,0
"252",2.60374741223165,24326,0
"253",1.6421896651983,26602,0
"254",1.6421896651983,26669,0
"255",1.64139291244086,27211,0
"256",1.6421896651983,25967,0
"257",1.64139291244086,27100,0
"258",2.24209441734255,26422,0
"259",2.24288755860032,25669,0
"260",2.24209441734255,26374,0
"261",1.67072665825393,17880,10
"262",1.75708796808193,5204,0
"263",1.65517872520433,22830,10
"264",2.117592048789,3109,5
"265",2.44283502374362,14565,0
"266",2.54418591570093,926,0
"267",2.27202895495408,4492,10
"268",2.1184465216957,17340,0
"269",2.25521421579813,22270,0
"270",2.26260120600603,17029,0
"271",2.25593646588138,19517,0
"272",2.61062648686988,21018,0
"273",2.14332191263745,10402,0
"274",2.23643136924834,30176,0
"275",2.20779723278523,56433,0
"276",1.61359916946858,29626,0
"277",2.23725363163692,29669,0
"278",2.23725363163692,29151,0
"279",2.23051813759515,32091,0
"280",2.85226875426307,29811,0
"281",2.23643136924834,30289,0
"282",1.66209450733682,23963,5
"283",1.79281899714983,7823,5
"284",2.62181857063511,24273,0
"285",1.99251842128059,32119,0
"286",2.23888405692717,28354,0
"287",1.63816636530877,28791,5
"288",1.63897930478292,28361,0
"289",1.63816636530877,28652,0
"290",1.99028294411163,28533,0
"291",2.52917217861224,23522,0
"292",1.64765882491735,20286,0
"293",2.25668375095159,19460,0
"294",1.6421896651983,26893,0
"295",1.6421896651983,26226,5
"296",1.6421896651983,25933,0
"297",2.43112720523714,25861,0
"298",2.59903772821155,26191,10
"299",3.06042288797737,27193,0
"300",2.85551226061949,27923,20
"301",1.88939635586058,22025,0
"302",1.35517268500223,7535,0
"303",1.9080877663195,20622,10
"304",1.8521902728638,16085,0
"305",1.64844535235215,23526,0
"306",1.64716273397324,20985,0
"307",1.6468993492184,24566,0
"308",1.64640116269848,21074,1
"309",1.63801379782373,21406,0
"310",1.65150663238043,21842,0
"311",1.86078250486773,5621,0
"312",1.95227812865221,23096,0
"313",1.65528256317372,20475,0
"314",1.9838802680639,7045,0
"315",1.65432894717907,22384,0
"316",1.65074492614052,22451,0
"317",1.43218600166152,1374,0
"318",1.80287873756472,2470,0
"319",1.64390313288404,21788,0
"320",1.64702999380791,20577,0
"321",1.65074492614052,22640,0
"322",1.64921437321916,23251,0
"323",1.8410903479189,7164,0
"324",2.22015528071792,6012,0
"325",1.65150663238043,21628,0
"326",2.47199175917282,22789,0
"327",1.65377842385663,20797,0
"328",1.62622019145677,13378,0
"329",1.52008867471965,1410,10
"330",1.75316182148316,14257,0
"331",1.76952099616994,22688,0
"332",2.43953432353926,24588,0
"333",2.24627223246182,16745,0
"334",2.12654295349108,18252,0
"335",2.16225490533566,6711,20
"336",2.0028880753782,18689,0
"337",2.24680410136265,24892,0
"338",2.24680410136265,24288,0
"339",2.24757846310889,24239,0
"340",2.30354806223608,11459,0
"341",2.25292805891828,21403,0
"342",2.4435733037559,6579,10
"343",2.45142218373888,21362,0
"344",2.24560492498326,21022,0
"345",2.57318824041073,7207,10
"346",2.2460269136029,25172,10
"347",2.42392434655254,16160,10
"348",2.45550660475884,20289,0
"349",2.25141138452468,21678,5
"350",2.0028880753782,18779,0
"351",2.44259975912811,18913,20
"352",1.99914202388551,20702,0
"353",3.10110929954587,12145,10
"354",2.23860450358866,16626,0
"355",3.07506168927364,19902,0
"356",3.06747532788866,23418,0
"357",2.87981051968183,16521,0
"358",3.23678378491793,24263,0
"359",3.08392062044794,16419,0
"360",2.20636343391052,60684,0
"361",1.61525635491563,44883,0
"362",1.62974199024074,32172,0
"363",2.23051813759515,31961,0
"364",1.76043499306302,14787,0
"365",1.02110838149742,27934,3
"366",1.01757409477741,18004,0
"367",2.03566060104629,5259,10
"368",1.64612216145865,25224,0
"369",1.34414406751149,5192,0
"370",2.14180784610993,27291,10
"371",1.70749984284191,9764,5
"372",1.63755788433189,20054,0
"373",1.641370513823,23694,0
"374",1.8239272113303,4407,15
"375",1.67025656740474,13628,0
"376",1.6468993492184,24350,0
"377",1.44492383812489,12253,0
"378",1.65798570252303,23167,0
"379",1.64325700715131,23117,0
"380",1.80029575406698,10150,0
"381",1.65074492614052,22828,0
"382",1.65724850120642,8673,0
"383",1.64767371096464,24249,0
"384",1.66998629045665,18417,5
"385",1.64335616638893,21584,0
"386",1.62114514278179,24313,0
"387",1.91034238585602,18026,0
"388",2.09334893190677,7063,0
"389",1.64217843555227,21736,0
"390",1.6421896651983,26842,0
"391",2.02285679680194,14893,0
"392",1.99303731099352,23627,0
"393",2.08935333578525,9265,0
"394",2.25593646588138,20074,0
"395",1.78619915791903,15951,0
"396",2.00064616320259,20430,0
"397",2.25064967828476,22378,0
"398",2.81660094591438,10050,15
"399",2.68413355888486,6848,0
"400",1.90320603188308,11000,0
"401",2.25141138452468,21992,0
"402",2.16826415010224,6844,0
"403",2.86869829862703,20681,0
"404",1.86079443310647,26813,3
"405",1.30959461545785,21379,0
"406",1.68920151960142,14713,5
"407",2.33746109835397,14189,0
"408",1.64767371096464,23597,0
"409",1.8169174395516,6308,0
"410",3.35302067452291,25647,0
"411",1.65744276517854,19660,0
"412",2.58901201094944,14797,0
"413",1.49617064008989,29616,3
"414",1.63402858728966,30487,0
"415",2.26571517961177,29198,0
"416",2.51687937224192,28495,0
"417",3.05637885502918,29693,0
"418",2.23223897964984,30728,0
"419",2.45103519323628,9722,30
"420",2.24863669072469,26031,10
"421",2.30465766382334,11238,0
"422",2.24209441734255,26404,0
"423",2.64606843181664,26397,0
"424",2.85631278721125,27349,0
"425",1.483570655085,19204,5
"426",1.44805466690084,26278,5
"427",2.22698261630241,32783,0
"428",2.22293342411591,32891,0
"429",1.61525635491563,44543,0
"430",1.62617117961309,33751,5
"431",1.61525635491563,44086,0
"432",1.62707786415817,33222,0
"433",2.58392592717142,33462,0
"434",2.22607593175734,33861,0
"435",2.22698261630241,33355,0
"436",2.82042445459577,52952,0
"437",0.935268353559648,20935,0
"438",1.53814781769265,13302,10
"439",0.835097018567609,29431,0
"440",2.00006042604421,25379,0
"441",1.7842453388434,28705,10
"442",2.4123993428003,10748,0
"443",1.80905216596461,28340,0
"444",1.65874976065689,22442,5
"445",1.64582671150467,27516,5
"446",2.25412073649103,24151,10
"447",2.56835674820211,668,0
"448",1.9984404457294,6776,25
"449",2.12150383783314,9912,0
"450",2.52402145957416,16335,20
"451",2.23482584886987,25097,0
"452",2.72764600364186,16802,0
"453",1.76329677725688,776,0
"454",1.56336211846355,10253,0
"455",2.11002095680288,31506,0
"456",1.75943568267357,23209,0
"457",1.64897961984101,25216,0
"458",2.83197332143973,4508,20
"459",1.84717372130402,24145,0
"460",2.0458886977802,26338,0
"461",3.51621101945647,17501,0
"462",1.77240833678776,20709,0
"463",2.33107903591234,6227,0
"464",1.85532957123607,9312,10
"465",3.11316763436054,3784,0
"466",1.31634236297912,15270,0
"467",1.71432193604814,8263,0
"468",1.88007655414873,3766,10
"469",2.37355394696306,7433,10
"470",2.11555142131166,2728,25
"471",1.27965362594138,2922,0
"472",1.89207413103088,10976,0
"473",1.48450528343216,7804,0
"474",3.78728668175828,10709,0
"475",1.55645005505805,4244,0
"476",2.08058666272191,6364,0
"477",1.5008489620021,6432,4
"478",1.66051893039878,3274,0
"479",2.37103778904166,14274,0
"480",3.7349138880256,24884,0
"481",1.45919197811991,22088,0
"482",2.16370301239807,877,0
"483",1.6933198354707,2203,0
"484",2.52460472179814,189,0
"485",2.86882044014751,6636,15
"486",2.30191567287631,7477,0
"487",1.64335773752144,26288,0
"488",1.36852371689478,1030,0
"489",1.12904535548739,3505,3
"490",1.8718419465708,15850,5
"491",2.50554892552161,10593,0
"492",2.24635635572616,26686,0
"493",1.68689881297042,264,10
"494",1.36062235779302,11514,5
"495",1.63147731595366,31390,0
"496",2.33486448110923,1127,0
"497",2.64978051711452,17359,0
"498",1.67289854781638,2131,0
"499",1.59130990129455,121,5
"500",1.863603940471,15007,5
"501",1.35665255049664,6440,0
"502",2.59490837126959,30539,0
"503",1.50382025892057,17678,0
"504",2.47818026396771,6274,0
"505",1.649161834799,12283,0
"506",2.0959072650478,23931,0
"507",1.45967520594185,6896,3
"508",1.46548902284091,4138,0
"509",1.71785257566625,1805,0
"510",2.35266261874462,7657,0
"511",2.25256918698504,25196,10
"512",2.26934761931015,14666,0
"513",1.90209843242848,22098,10
"514",1.69095789565895,9550,0
"515",1.62387920067388,28087,0
"516",0.605198091714345,29955,0
"517",1.62432552523312,34473,0
"518",1.61525635491563,43956,0
"519",1.62338480888377,35068,0
"520",1.61525635491563,44574,0
"521",1.61525635491563,46330,5
"522",1.61413444128083,46905,0
"523",1.6117834703818,51224,0
"524",1.70985914899578,4117,5
"525",1.91113089260438,25690,0
"526",2.28768065228724,3049,10
"527",2.25217081928325,21484,0
"528",1.65814700257368,16791,0
"529",1.64146967306062,23307,0
"530",2.19483535155514,7598,8
"531",2.9525483044176,6556,0
"532",2.1353591980546,1164,0
"533",1.47983009999383,3971,0
"534",2.3306543311091,10397,0
"535",2.57561936608642,18905,0
"536",1.62707786415817,32877,0
"537",1.95057436075756,12666,0
"538",1.63147731595366,31528,0
"539",2.58746144846415,31974,0
"540",2.84725410227599,30691,0
"541",3.04877196577725,32266,0
"542",1.27578693346805,5029,0
"543",1.90619444461066,14369,10
"544",1.60420148530804,16771,0
"545",2.26174485624098,19873,0
"546",2.21795027387739,5084,10
"547",1.75286715643571,20187,0
"548",1.6468993492184,24475,5
"549",1.67306603158253,13567,0
"550",1.65489357448673,17584,0
"551",1.65453578966887,18339,0
"552",1.66936792035462,14489,0
"553",1.6421896651983,26272,0
"554",1.64612216145865,24939,0
"555",1.99004547874776,30208,10
"556",1.661783258373,20673,0
"557",1.71472600316382,24444,0
"558",2.09315773174965,20123,0
"559",1.63734887949267,29721,0
"560",1.65782692477255,20663,0
"561",1.64011285160413,24953,0
"562",1.96147312992986,17801,0
"563",1.85563753107564,18186,0
"564",1.65293288232055,24149,0
"565",1.53337445108583,18430,0
"566",1.68166021907871,12248,0
"567",1.64383096788132,26865,0
"568",1.63734887949267,29711,0
"569",1.78204720646199,20419,0
"570",1.92828856171908,28598,0
"571",1.6421896651983,25879,0
"572",1.83267519322262,16393,0
"573",1.65787542166435,24850,6
"574",1.35467944915762,246,0
"575",1.65134215130992,18807,0
"576",1.64093233390329,18260,0
"577",2.45069612119216,7648,0
"578",1.54432650340161,10478,0
"579",2.19167674301401,26756,0
"580",1.64758506653738,21321,0
"581",2.39529287848003,25856,5
"582",1.71751539901567,19647,0
"583",1.6332018824026,30146,0
"584",1.94348248575173,24844,0
"585",1.99610852616939,22543,0
"586",1.98755326522718,26532,5
"587",2.24209441734255,26415,0
"588",2.24757846310889,24018,0
"589",2.25141138452468,21878,0
"590",2.25256918698504,25257,15
"591",2.67877090825288,6903,0
"592",1.84562217179803,25165,0
"593",2.58991374892694,28261,0
"594",1.77679078535009,24090,0
"595",2.27827002506102,9686,0
"596",2.12495897800559,22905,0
"597",2.2460269136029,25190,0
"598",2.30264038417483,12286,0
"599",2.59582736779617,28123,0
"600",1.70555688781406,14722,0
"601",2.2460269136029,25039,0
"602",2.23888405692717,28127,0
"603",2.06041382781958,615,0
"604",3.07205328231054,21233,0
"605",2.66916979434231,20116,0
"606",2.56739116579948,53341,0
"607",1.8739920843379,35598,0
"608",2.02722118960409,35412,0
"609",1.94168184718324,44025,0
"610",1.62047811870047,39714,0
"611",0.832105222741229,35533,2
"612",1.62047811870047,38180,0
"613",2.82546297755663,53522,0
"614",1.85947685899906,41088,10
"615",1.62146236865721,35703,0
"616",1.42507549185426,42455,5
"617",1.94690361096808,38230,5
"618",1.94690361096808,38344,0
"619",1.85318124715453,49391,2
"620",1.61413444128083,47344,0
"621",1.94788786092482,37062,0
"622",1.91060031511078,38099,5
"623",1.61525635491563,46657,0
"624",2.20915424581335,53567,0
"625",0.71509922252769,35862,0
"626",1.61525635491563,46518,0
"627",1.61525635491563,46551,0
"628",1.80018129153707,36591,2
"629",1.62146236865721,36824,0
"630",1.61525635491563,46367,0
"631",1.94690361096808,39066,0
"632",1.61947652451965,41636,0
"633",2.20779723278523,53864,0
"634",1.94590201678726,40530,0
"635",1.94690361096808,38310,0
"636",1.61413444128083,47152,0
"637",1.61525635491563,43960,0
"638",1.94690361096808,38258,0
"639",1.25267095763554,44908,0
"640",1.94788786092482,36192,15
"641",2.39083263935529,42110,0
"642",1.62047811870047,37391,0
"643",1.61525635491563,44355,0
"644",1.99769433785859,42554,0
"645",1.6117834703818,49676,0
"646",2.22038287084472,37842,0
"647",1.62047811870047,38125,0
"648",1.61525635491563,44159,0
"649",2.82546297755663,53455,0
"650",1.62047811870047,39185,0
"651",2.21044785493048,53061,0
"652",1.96508184800602,45436,0
"653",1.61621726944562,51626,0
"654",2.13043480280344,39206,0
"655",2.22136712080145,36495,0
"656",1.62146236865721,36530,0
"657",1.61525635491563,43920,0
"658",2.04339358486942,52847,0
"659",1.96930201761005,40981,0
"660",1.61947652451965,40409,3
"661",1.6117834703818,50523,0
"662",1.94168184718324,44153,0
"663",1.61563284825681,43542,0
"664",1.61297849584176,49324,0
"665",1.61947652451965,41386,0
"666",1.20594484368231,19538,5
"667",1.02225887212107,12384,0
"668",1.38055365121438,31108,0
"669",1.19898654098672,14542,0
"670",1.56081506562247,15840,0
"671",1.194044261634,32252,3
"672",1.42144751894389,31145,0
"673",0.965318567650357,10955,6
"674",1.11181932065082,6546,0
"675",1.42144751894389,30621,0
"676",1.43925880628487,24125,3
"677",1.64139291244086,27404,0
"678",1.62199270734557,29875,0
"679",1.64366523478172,23569,0
"680",1.65236898488681,27209,5
"681",1.51348648129138,26239,0
"682",1.71567289017131,19684,5
"683",1.52029492569775,27590,0
"684",2.23613562091058,31938,0
"685",1.87548866830481,12983,10
"686",1.85617317032714,10365,0
"687",1.74337827882293,14353,0
"688",1.59086286790076,9120,0
"689",1.76849008440884,2990,5
"690",1.6421896651983,26068,0
"691",1.6421896651983,26797,0
"692",1.63216348825582,25743,0
"693",1.65214367439734,7327,0
"694",1.86525071241568,16364,0
"695",1.81525512505756,6067,0
"696",1.98097675930682,31573,0
"697",1.62100012903555,32277,0
"698",1.78581443542563,29125,0
"699",1.68532541240088,12604,0
"700",1.97101412484761,30909,0
"701",1.6491165683156,23405,0
"702",1.62162896014498,32182,0
"703",1.94168184718324,45047,0
"704",1.54940569219483,7671,0
"705",1.95028484669428,21286,0
"706",1.84774466676577,12732,5
"707",1.6421896651983,26823,0
"708",1.63233422750559,30557,0
"709",1.61151985305095,23402,0
"710",1.6306133854509,32048,0
"711",1.62948636782155,29162,0
"712",1.94201546124993,4945,0
"713",1.63838943598887,27393,0
"714",2.23669676629401,10092,15
"715",2.22964674238499,32225,10
"716",2.20915424581335,53671,0
"717",2.23833443913513,25754,0
"718",2.2299768481564,26620,0
"719",2.38652220475777,2173,0
"720",1.98106292999747,30379,0
"721",2.22930166659247,30006,0
"722",2.24549677238858,17226,10
"723",2.27713466261034,14622,0
"724",1.71638179289963,12838,0
"725",2.26809042029049,14736,0
"726",2.24461339083516,28646,0
"727",1.91783531127809,3919,0
"728",2.22948552923458,26401,0
"729",1.73669797690595,19622,0
"730",1.78273326537065,20547,0
"731",1.52529775056172,3161,0
"732",1.86665008232313,4927,10
"733",2.53940382733345,25525,0
"734",2.23878125303198,30823,25
"735",2.22930166659247,29287,0
"736",2.2460269136029,25204,0
"737",2.60219009876655,25388,0
"738",2.86642650715082,21688,0
"739",3.72940745124806,27630,50
"740",3.05637885502918,29825,0
"741",2.87169887357773,18961,0
"742",1.17836683457591,32648,0
"743",1.62194039450833,32765,0
"744",2.19478047207614,20918,10
"745",2.39699741286503,7298,0
"746",2.29219362232703,5287,0
"747",1.78788587029792,7209,2
"748",1.57527068204216,7292,2
"749",0.586219905048142,31150,0
"750",1.18222070430871,45265,3
"751",1.61525635491563,45008,0
"752",1.61525635491563,46048,0
"753",1.60380295562647,46541,0
"754",1.61525635491563,46617,5
"755",1.61413444128083,47095,5
"756",1.60191646229817,51039,0
"757",1.61969015397944,45372,10
"758",1.72891357280315,44347,6
"759",1.6117834703818,52343,0
"760",1.61525635491563,44485,0
"761",2.05810838402215,30299,0
"762",2.260892348058,19876,0
"763",2.22787954956675,32542,0
"764",2.72060704169799,32472,0
"765",2.81548264954264,33181,0
"766",2.22136712080145,35914,0
"767",2.22136712080145,35971,20
"768",2.22136712080145,35761,5
"769",2.13170933420893,36212,0
"770",2.22328956102802,34689,0
"771",2.57831043167045,36559,0
"772",2.0036879308693,5762,0
"773",2.2313820680979,31636,10
"774",2.39445936368614,5950,0
"775",2.24209105985277,29373,0
"776",2.23051813759515,31903,0
"777",2.48189800528129,15884,0
"778",1.13639700773033,20008,0
"779",1.85241760630484,10849,10
"780",1.57579300587567,15961,0
"781",2.78872947289739,2915,20
"782",3.10760848823967,18201,25
"783",1.17855092228921,83,0
"784",1.03598944389171,32045,0
"785",1.67456942614925,12471,5
"786",1.46547238629765,20621,0
"787",1.86785408025507,31297,10
"788",1.85123242878431,11054,0
"789",1.58657179796577,25914,0
"790",1.85916197571365,28931,0
"791",1.91077568268586,583,5
"792",1.64662346426212,26095,5
"793",2.2218882144244,30396,3
"794",2.2460269136029,25006,0
"795",1.4410298637692,27678,0
"796",1.66172099858647,22376,10
"797",1.70375281302793,6460,0
"798",1.61525635491563,44278,10
"799",1.61525635491563,44423,0
"800",1.61297849584176,48428,0
"801",1.61525635491563,45420,0
"802",1.61525635491563,43995,0
"803",1.61525635491563,44462,5
"804",1.9227646400681,44732,0
"805",1.61439442119512,44142,0
"806",1.61525635491563,44363,0
"807",1.61297849584176,48182,0
"808",1.79397527779549,44521,0
"809",2.39194253911743,45900,15
"810",1.93940398810937,48999,0
"811",1.61525635491563,44987,10
"812",1.61413444128083,47124,0
"813",1.94168184718324,44756,0
"814",1.61525635491563,45462,0
"815",1.61525635491563,44580,10
"816",2.82137855653667,61183,0
"817",1.96508184800602,44202,0
"818",2.741480792395,53679,0
"819",2.31167187585513,44562,10
"820",1.94168184718324,46539,5
"821",1.61439442119512,44550,0
"822",1.94168184718324,43979,0
"823",1.61525635491563,44788,0
"824",1.61969015397944,46135,5
"825",1.61525635491563,45442,10
"826",1.61969015397944,44350,5
"827",1.94055993354844,46786,0
"828",1.07607548819001,47097,0
"829",1.61525635491563,43923,0
"830",1.61525635491563,45992,0
"831",1.61297849584176,47968,5
"832",1.61525635491563,44351,0
"833",1.61525635491563,46590,0
"834",1.61525635491563,44177,0
"835",1.61525635491563,44705,0
"836",2.02101517586251,44591,0
"837",1.61525635491563,44357,2
"838",1.60380295562647,43946,0
"839",1.61525635491563,44728,3
"840",1.94168184718324,43917,0
"841",1.94168184718324,45413,0
"842",0.829352432939619,44619,0
"843",1.61525635491563,44300,0
"844",1.96508184800602,45456,0
"845",1.74457806600944,45439,0
"846",2.51640025247006,45368,20
"847",1.61413444128083,47316,0
"848",1.61525635491563,44658,5
"849",1.61250792786682,51410,0
"850",1.94168184718324,44281,5
"851",1.94168184718324,44056,0
"852",1.61525635491563,45814,0
"853",1.61525635491563,44454,0
"854",1.61525635491563,43901,0
"855",1.94168184718324,44739,0
"856",1.61413444128083,46831,0
"857",1.94168184718324,44114,0
"858",1.79397527779549,44035,0
"859",1.96508184800602,43991,3
"860",1.61525635491563,44399,0
"861",2.56609755668235,53614,0
"862",1.94168184718324,44193,0
"863",1.1781690760946,44729,0
"864",1.61525635491563,44410,0
"865",2.56474054365423,55659,10
"866",1.61525635491563,44616,0
"867",1.94168184718324,44724,5
"868",1.60737399107902,44511,0
"869",2.0349140167461,44090,0
"870",1.30505181564609,46967,0
"871",0.824280607870504,44440,0
"872",1.61525635491563,43992,0
"873",1.61525635491563,44647,0
"874",1.94168184718324,44528,0
