"","s0","V2","V3"
"329",1.10633274981901,1410,10
"330",1.33781951094509,14257,0
"331",1.35677046002422,22688,0
"332",2.08218649712993,24588,0
"333",1.87345544635348,16745,0
"334",1.75040781612224,18252,0
"335",1.80371038915994,6711,20
"336",1.60674697243729,18689,0
"337",1.89588383438767,24892,0
"338",1.89588383438767,24288,0
"339",1.89693240045559,24239,0
"340",1.90580312999359,11459,0
"341",1.90424195413825,21403,0
"342",2.15378896747579,6579,10
"343",2.0736455950611,21362,0
"344",1.85878997637924,21022,0
"345",2.21884123793972,7207,10
"346",1.89483405687343,25172,10
"347",2.02674036321071,16160,10
"348",2.07367637848238,20289,0
"349",1.90215856070651,21678,5
"350",1.60674697243729,18779,0
"351",2.09811834037266,18913,20
"352",1.60359367861576,20702,0
"353",2.46227411188871,12145,10
"354",1.87668154751936,16626,0
"355",2.55036612039401,19902,0
"356",2.57554378829324,23418,0
"357",2.3768743712663,16521,0
"358",2.71193612519189,24263,0
"359",2.520646394451,16419,0
"360",1.84773340715529,60684,0
"361",1.24204688797968,44883,0
"362",1.29818060712274,32172,0
"363",1.8745701165317,31961,0
"364",1.33747164285702,14787,0
"365",0.52564217396647,27934,3
"366",0.545167426937823,18004,0
"367",1.68091424619281,5259,10
"368",1.36933957494926,25224,0
"369",0.902417576181245,5192,0
"370",1.77147172640222,27291,10
"371",1.2872356853746,9764,5
"372",1.20604512359216,20054,0
"373",1.21924376003288,23694,0
"374",1.42015838457405,4407,15
"375",1.24656488480073,13628,0
"376",1.37284498393576,24350,0
"377",1.01332931931244,12253,0
"378",1.23577395837608,23167,0
"379",1.22079819196353,23117,0
"380",1.39779467450947,10150,0
"381",1.39032132230797,22828,0
"382",1.2386711941658,8673,0
"383",1.37634684260607,24249,0
"384",1.25081073813558,18417,5
"385",1.21841404006916,21584,0
"386",1.17922864003009,24313,0
"387",1.50216956117392,18026,0
"388",1.71083135301812,7063,0
"389",1.21651196962806,21736,0
"390",1.35175403995305,26842,0
"391",1.62424923841537,14893,0
"392",1.58960935474368,23627,0
"393",1.67222318521218,9265,0
"394",1.90839804902122,20074,0
"395",1.38309785777806,15951,0
"396",1.60503751006465,20430,0
"397",1.90111541976013,22378,0
"398",2.59327334347278,10050,15
"399",2.38198914316812,6848,0
"400",1.46296935750765,11000,0
"401",1.90215856070651,21992,0
"402",1.75959998273905,6844,0
"403",2.40051232577218,20681,0
"404",1.45768396160881,26813,3
"405",0.866920214315463,21379,0
"406",1.27491289461872,14713,5
"407",1.95838783326347,14189,0
"408",1.37634684260607,23597,0
"409",1.38876596710612,6308,0
"410",3.05040567150317,25647,0
"411",1.23810815905898,19660,0
"412",2.1802386942141,14797,0
"413",1.05477599484607,29616,3
"414",1.31621099836676,30487,0
"415",1.88866957776609,29198,0
"416",2.15487170248978,28495,0
"417",2.61175156812218,29693,0
"418",1.87674103189625,30728,0
"419",2.084876850831,9722,30
"420",1.85615932541116,26031,10
"421",1.95114521753306,11238,0
"422",1.8895652112001,26404,0
"423",2.21614005317508,26397,0
"424",2.42636734445462,27349,0
"425",1.0588631951614,19204,5
"426",1.00231134831292,26278,5
"427",1.87018805998223,32783,0
"428",1.84353139023042,32891,0
"429",1.24204688797968,44543,0
"430",1.28357848646302,33751,5
"431",1.24204688797968,44086,0
"432",1.28724658205143,33222,0
"433",2.21205859876157,33462,0
"434",1.86908277020475,33861,0
"435",1.87018805998223,33355,0
"436",2.50695174980924,52952,0
"437",0.471048536335949,20935,0
"438",1.10589736065277,13302,10
"439",0.338736287440896,29431,0
"440",1.59473775020088,25379,0
"441",1.36337688605416,28705,10
"442",2.04882680487102,10748,0
"443",1.39095269573785,28340,0
"444",1.22864363886195,22442,5
"445",1.2083674549034,27516,5
"446",1.87103216921892,24151,10
"447",2.29652252204691,668,0
"448",1.6093033489847,6776,25
"449",1.74038535310723,9912,0
"450",2.1761413609927,16335,20
"451",1.8512527352284,25097,0
"452",2.36453172134813,16802,0
"453",1.35254415464919,776,0
"454",1.13686266238836,10253,0
"455",1.73702896188609,31506,0
"456",1.34601938645749,23209,0
"457",1.23091141321966,25216,0
"458",2.57365440347879,4508,20
"459",1.43685330507717,24145,0
"460",1.67055597647097,26338,0
"461",3.08581969453414,17501,0
"462",1.37238503932072,20709,0
"463",1.92562129442461,6227,0
"464",1.4542410750113,9312,10
"465",2.85951793967937,3784,0
"466",0.875623668350583,15270,0
"467",1.29800435544897,8263,0
"468",1.4581567242344,3766,10
"469",2.0200512296922,7433,10
"470",1.74014888889056,2728,25
"471",0.817569190748206,2922,0
"472",1.46240660959923,10976,0
"473",1.04187218237376,7804,0
"474",3.6900747997349,10709,0
"475",1.1278169458725,4244,0
"476",1.69660105490172,6364,0
"477",1.06511933624271,6432,4
"478",1.24958110492782,3274,0
"479",2.0036738941954,14274,0
"480",3.08778567490074,24884,0
"481",1.02496059974067,22088,0
"482",1.79697021725467,877,0
"483",1.27242421786275,2203,0
"484",2.18374279478536,189,0
"485",2.60643270193472,6636,15
"486",1.97767407633375,7477,0
"487",1.23693774668694,26288,0
"488",0.925630703577666,1030,0
"489",0.668030589515778,3505,3
"490",1.47505766714449,15850,5
"491",2.14922387797767,10593,0
"492",1.87439418020171,26686,0
"493",1.27268699314717,264,10
"494",0.919609990963002,11514,5
"495",1.30541875253099,31390,0
"496",1.97592456051209,1127,0
"497",2.27126095023044,17359,0
"498",1.25807294615014,2131,0
"499",1.17396048316563,121,5
"500",1.46576439377521,15007,5
"501",0.916650374911788,6440,0
"502",2.21595104537559,30539,0
"503",1.08120974469519,17678,0
"504",2.14886188086314,6274,0
"505",1.2350683019984,12283,0
"506",1.70325386812815,23931,0
"507",1.02261990425918,6896,3
"508",1.03607903175753,4138,0
"509",1.30098972657731,1805,0
"510",2.02712982950597,7657,0
"511",1.87594812020585,25196,10
"512",1.89074183823957,14666,0
"513",1.49047108909009,22098,10
"514",1.27135070445149,9550,0
"515",1.18945685658515,28087,0
"516",0.176184635022536,29955,0
"517",1.27620173532882,34473,0
"518",1.24204688797968,43956,0
"519",1.27249088563977,35068,0
"520",1.24204688797968,44574,0
"521",1.24204688797968,46330,5
"522",1.23810840043404,46905,0
"523",1.23009682097447,51224,0
"524",1.29564234324083,4117,5
"525",1.49587543838075,25690,0
"526",1.91725715872401,3049,10
"527",1.90320072792161,21484,0
"528",1.23433006427728,16791,0
"529",1.2168596081385,23307,0
"530",1.8201802838429,7598,8
"531",2.72611100556397,6556,0
"532",1.77949421401365,1164,0
"533",1.05058237121757,3971,0
"534",1.94990714946913,10397,0
"535",2.22890155004246,18905,0
"536",1.28724658205143,32877,0
"537",1.55757961763089,12666,0
"538",1.30541875253099,31528,0
"539",2.20999064955036,31974,0
"540",2.44479732137352,30691,0
"541",2.63598275842803,32266,0
"542",0.827324963378693,5029,0
"543",1.51217551613431,14369,10
"544",1.18755896084234,16771,0
"545",1.86637083580396,19873,0
"546",1.8787440349315,5084,10
"547",1.33522447150834,20187,0
"548",1.37284498393576,24475,5
"549",1.25016928105114,13567,0
"550",1.23342642045582,17584,0
"551",1.2336112853786,18339,0
"552",1.25251943374978,14489,0
"553",1.35175403995305,26272,0
"554",1.36933957494926,24939,0
"555",1.58588982680233,30208,10
"556",1.23860338314758,20673,0
"557",1.43244069601144,24444,0
"558",1.69605854821322,20123,0
"559",1.3304983931349,29721,0
"560",1.2709364872351,20663,0
"561",1.21820747207911,24953,0
"562",1.56934934046621,17801,0
"563",1.45084821515811,18186,0
"564",1.2362457481134,24149,0
"565",1.10178158871397,18430,0
"566",1.26808540354709,12248,0
"567",1.22511071931094,26865,0
"568",1.3304983931349,29711,0
"569",1.36550562410868,20419,0
"570",1.60126353065272,28598,0
"571",1.35175403995305,25879,0
"572",1.41788066605634,16393,0
"573",1.23640334513248,24850,6
"574",0.915101863103102,246,0
"575",1.23273827758888,18807,0
"576",1.21570239829344,18260,0
"577",2.09981479989789,7648,0
"578",1.11776834995838,10478,0
"579",1.81715928673436,26756,0
"580",1.22682885826129,21321,0
"581",2.00969556597753,25856,5
"582",1.30166941180312,19647,0
"583",1.21427643914314,30146,0
"584",1.53928199823163,24844,0
"585",1.60155225873336,22543,0
"586",1.58530887702503,26532,5
"587",1.8895652112001,26415,0
"588",1.89693240045559,24018,0
"589",1.90215856070651,21878,0
"590",1.86982234477711,25257,15
"591",2.367564744007,6903,0
"592",1.4356080095244,25165,0
"593",2.23298854732867,28261,0
"594",1.35967219479024,24090,0
"595",1.88226981507793,9686,0
"596",1.73538843492934,22905,0
"597",1.89483405687343,25190,0
"598",1.89424645011322,12286,0
"599",2.20500503894017,28123,0
"600",1.27045712881033,14722,0
"601",1.89483405687343,25039,0
"602",1.88532254356418,28127,0
"603",1.67231778432032,615,0
"604",2.56038447758005,21233,0
"605",2.24935340174648,20116,0
"606",2.2212627181111,53341,0
"607",1.47068801931578,35598,0
"608",1.67049494340594,35412,0
"609",1.57695650528067,44025,0
"610",1.26125212768113,39714,0
"611",0.345249426639356,35533,2
"612",1.26125212768113,38180,0
"613",2.48608116523972,53522,0
"614",1.45605748570524,41088,10
"615",1.26501766857073,35703,0
"616",0.981449548698972,42455,5
"617",1.58903903728206,38230,5
"618",1.58903903728206,38344,0
"619",1.43990352511803,49391,2
"620",1.23810840043404,47344,0
"621",1.59140303375514,37062,0
"622",1.5526505468907,38099,5
"623",1.24204688797968,46657,0
"624",1.8503629937348,53567,0
"625",0.22463048148643,35862,0
"626",1.24204688797968,46518,0
"627",1.24204688797968,46551,0
"628",1.39313905021445,36591,2
"629",1.26501766857073,36824,0
"630",1.24204688797968,46367,0
"631",1.58903903728206,39066,0
"632",1.25746479727089,41636,0
"633",1.84906465859926,53864,0
"634",1.58665988770563,40530,0
"635",1.58903903728206,38310,0
"636",1.23810840043404,47152,0
"637",1.24204688797968,43960,0
"638",1.58903903728206,38258,0
"639",0.799299427678275,44908,0
"640",1.59140303375514,36192,15
"641",2.04324344704357,42110,0
"642",1.26125212768113,37391,0
"643",1.24204688797968,44355,0
"644",1.60709006248885,42554,0
"645",1.23009682097447,49676,0
"646",1.86234259619045,37842,0
"647",1.26125212768113,38125,0
"648",1.24204688797968,44159,0
"649",2.48608116523972,53455,0
"650",1.26125212768113,39185,0
"651",1.85163414908677,53061,0
"652",1.60092410677465,45436,0
"653",1.19231142603873,51626,0
"654",1.74345802629257,39206,0
"655",1.86348113645781,36495,0
"656",1.26501766857073,36530,0
"657",1.24204688797968,43920,0
"658",1.6637518473399,52847,0
"659",1.61020683973206,40981,0
"660",1.25746479727089,40409,3
"661",1.23009682097447,50523,0
"662",1.57695650528067,44153,0
"663",1.18223649996399,43542,0
"664",1.23412715878777,49324,0
"665",1.25746479727089,41386,0
"666",0.755584620261786,19538,5
"667",0.555678698302779,12384,0
"668",0.931058426027114,31108,0
"669",0.748201913851269,14542,0
"670",1.13351886476959,15840,0
"671",0.732721428300851,32252,3
"672",0.963836239307327,31145,0
"673",0.487686700004597,10955,6
"674",0.658933911440253,6546,0
"675",0.963836239307327,30621,0
"676",0.994726287586564,24125,3
"677",1.34822405149159,27404,0
"678",1.18790242465449,29875,0
"679",1.2213935850022,23569,0
"680",1.23589944794837,27209,5
"681",1.08403944651869,26239,0
"682",1.29708403493646,19684,5
"683",1.09190025975507,27590,0
"684",1.85564758133247,31938,0
"685",1.46751975544491,12983,10
"686",1.44422355096933,10365,0
"687",1.34177082630209,14353,0
"688",1.15107010447537,9120,0
"689",1.35585361715807,2990,5
"690",1.35175403995305,26068,0
"691",1.35175403995305,26797,0
"692",1.20580532762488,25743,0
"693",1.23345537700622,7327,0
"694",1.45574014988225,16364,0
"695",1.41375686356544,6067,0
"696",1.57737175371883,31573,0
"697",1.19323788884412,32277,0
"698",1.36624661808548,29125,0
"699",1.27278854002962,12604,0
"700",1.56702375795883,30909,0
"701",1.24419839476256,23405,0
"702",1.19375603282101,32182,0
"703",1.57695650528067,45047,0
"704",1.12157749842664,7671,0
"705",1.55604547179917,21286,0
"706",1.43056274913461,12732,5
"707",1.35175403995305,26823,0
"708",1.30902431838864,30557,0
"709",1.19348094873133,23402,0
"710",1.30180436877679,32048,0
"711",1.20327127308912,29162,0
"712",1.55910556816563,4945,0
"713",1.22100050185551,27393,0
"714",1.86560143234956,10092,15
"715",1.87347995447221,32225,10
"716",1.8503629937348,53671,0
"717",1.85368243076978,25754,0
"718",1.84763541123741,26620,0
"719",2.03353392506284,2173,0
"720",1.58683162644533,30379,0
"721",1.84772846556887,30006,0
"722",1.89140990103782,17226,10
"723",1.87222632276371,14622,0
"724",1.29920297003793,12838,0
"725",1.8967554265328,14736,0
"726",1.86459317650523,28646,0
"727",1.52949930389317,3919,0
"728",1.85633900288495,26401,0
"729",1.31209778448653,19622,0
"730",1.37053309357207,20547,0
"731",1.09603792532617,3161,0
"732",1.48526065125044,4927,10
"733",2.14937339007743,25525,0
"734",1.86040576618396,30823,25
"735",1.84772846556887,29287,0
"736",1.89483405687343,25204,0
"737",2.2011451389411,25388,0
"738",2.40529934003817,21688,0
"739",3.1292490627127,27630,50
"740",2.61175156812218,29825,0
"741",2.39416393576953,18961,0
"742",0.706708726706264,32648,0
"743",1.1970535453665,32765,0
"744",1.82955440506194,20918,10
"745",2.06998840437159,7298,0
"746",1.92650227863553,5287,0
"747",1.35898262226935,7209,2
"748",1.14974970986582,7292,2
"749",0.0781112428411353,31150,0
"750",0.717046207673016,45265,3
"751",1.24204688797968,45008,0
"752",1.24204688797968,46048,0
"753",1.16980200972689,46541,0
"754",1.24204688797968,46617,5
"755",1.23810840043404,47095,5
"756",1.16824757779624,51039,0
"757",1.19680207750858,45372,10
"758",1.31535517267404,44347,6
"759",1.23009682097447,52343,0
"760",1.24204688797968,44485,0
"761",1.66416128875566,30299,0
"762",1.85518026631906,19876,0
"763",1.8712891696122,32542,0
"764",2.35380037044932,32472,0
"765",2.49655344334409,33181,0
"766",1.86348113645781,35914,0
"767",1.86348113645781,35971,20
"768",1.86348113645781,35761,5
"769",1.75022684186397,36212,0
"770",1.86573847227485,34689,0
"771",2.21528217870966,36559,0
"772",1.60199382767827,5762,0
"773",1.87565707864455,31636,10
"774",2.0643431686201,5950,0
"775",1.85019913005,29373,0
"776",1.8745701165317,31903,0
"777",2.12752000556503,15884,0
"778",0.684246921256733,20008,0
"779",1.43734060360307,10849,10
"780",1.1514714578895,15961,0
"781",2.5423924951389,2915,20
"782",2.83588264478119,18201,25
"783",0.718619116547946,83,0
"784",0.573698505071999,32045,0
"785",1.25658605306158,12471,5
"786",1.03183638593344,20621,0
"787",1.45379309325041,31297,10
"788",1.44006132417749,11054,0
"789",1.15981564014403,25914,0
"790",1.45658200194139,28931,0
"791",1.51840716195834,583,5
"792",1.22832421761789,26095,5
"793",1.85225123984172,30396,3
"794",1.89483405687343,25006,0
"795",0.996114561218194,27678,0
"796",1.24332555491994,22376,10
"797",1.28530533805668,6460,0
"798",1.24204688797968,44278,10
"799",1.24204688797968,44423,0
"800",1.23412715878777,48428,0
"801",1.24204688797968,45420,0
"802",1.24204688797968,43995,0
"803",1.24204688797968,44462,5
"804",1.52200656233025,44732,0
"805",1.19083581764387,44142,0
"806",1.24204688797968,44363,0
"807",1.23412715878777,48182,0
"808",1.38662092868341,44521,0
"809",2.03932933499113,45900,15
"810",1.57195823496095,48999,0
"811",1.24204688797968,44987,10
"812",1.23810840043404,47124,0
"813",1.57695650528067,44756,0
"814",1.24204688797968,45462,0
"815",1.24204688797968,44580,10
"816",2.49305092552273,61183,0
"817",1.60092410677465,44202,0
"818",2.40323504609201,53679,0
"819",1.94624271029864,44562,10
"820",1.57695650528067,46539,5
"821",1.19083581764387,44550,0
"822",1.57695650528067,43979,0
"823",1.24204688797968,44788,0
"824",1.19789162689247,46135,5
"825",1.24204688797968,45442,10
"826",1.19789162689247,44350,5
"827",1.5744722363796,46786,0
"828",0.613328296609009,47097,0
"829",1.24204688797968,43923,0
"830",1.24204688797968,45992,0
"831",1.23412715878777,47968,5
"832",1.24204688797968,44351,0
"833",1.24204688797968,46590,0
"834",1.24204688797968,44177,0
"835",1.24204688797968,44705,0
"836",1.65818342767489,44591,0
"837",1.24204688797968,44357,2
"838",1.16980200972689,43946,0
"839",1.24204688797968,44728,3
"840",1.57695650528067,43917,0
"841",1.57695650528067,45413,0
"842",0.345610077279297,44619,0
"843",1.24204688797968,44300,0
"844",1.60092410677465,45456,0
"845",1.32191496538231,45439,0
"846",2.1467911792333,45368,20
"847",1.23810840043404,47316,0
"848",1.24204688797968,44658,5
"849",1.18928138571321,51410,0
"850",1.57695650528067,44281,5
"851",1.57695650528067,44056,0
"852",1.24204688797968,45814,0
"853",1.24204688797968,44454,0
"854",1.24204688797968,43901,0
"855",1.57695650528067,44739,0
"856",1.23810840043404,46831,0
"857",1.57695650528067,44114,0
"858",1.38743562014739,44035,0
"859",1.60092410677465,43991,3
"860",1.24204688797968,44399,0
"861",2.22193935901653,53614,0
"862",1.57695650528067,44193,0
"863",0.716248643435168,44729,0
"864",1.24204688797968,44410,0
"865",2.22264070568577,55659,10
"866",1.24204688797968,44616,0
"867",1.57695650528067,44724,5
"868",1.18117421270165,44511,0
"869",1.65305454159933,44090,0
"870",0.845843356792738,46967,0
"871",0.339502763691548,44440,0
"872",1.24204688797968,43992,0
"873",1.24204688797968,44647,0
